,xml,x,y,defocus,JPG,atlas_path,mic_path,scale,angle,offset_x,offset_y,score,model
0,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844348_Data_1843859_1843861_20251002_101642.xml,98.21064818790022,64.46491119684299,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844348_Data_1843859_1843861_20251002_101642.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,,ResNet10_512_0.2_full.pth
1,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844348_Data_1843864_1843866_20251002_101654.xml,97.3285045317101,66.76216817915663,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844348_Data_1843864_1843866_20251002_101654.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.37943774461746216,ResNet10_512_0.2_full.pth
2,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844348_Data_1843869_1843871_20251002_101706.xml,100.0167154601664,65.53510028026166,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844348_Data_1843869_1843871_20251002_101706.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.08722467720508575,ResNet10_512_0.2_full.pth
3,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843859_1843861_20251002_101836.xml,100.794064700725,57.71907104616027,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843859_1843861_20251002_101836.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.03989513963460922,ResNet10_512_0.2_full.pth
4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843864_1843866_20251002_101848.xml,100.50403537641503,59.312716024674614,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843864_1843866_20251002_101848.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.6411420702934265,ResNet10_512_0.2_full.pth
5,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843869_1843871_20251002_101900.xml,102.69461393827712,58.15751519341894,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843869_1843871_20251002_101900.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.3581279516220093,ResNet10_512_0.2_full.pth
6,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843873_1843875_20251002_101912.xml,101.5414564744339,55.75724976331131,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843873_1843875_20251002_101912.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.6778452396392822,ResNet10_512_0.2_full.pth
7,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843878_1843880_20251002_101924.xml,99.3451240045141,56.97323730761158,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844352_Data_1843878_1843880_20251002_101924.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.14827819168567657,ResNet10_512_0.2_full.pth
8,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843859_1843861_20251002_102010.xml,103.61866179240599,50.6006569620388,-2.2,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843859_1843861_20251002_102010.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.022316845133900642,ResNet10_512_0.2_full.pth
9,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843864_1843866_20251002_102022.xml,103.32863246809605,52.19430194055314,-2.2,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843864_1843866_20251002_102022.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5954489707946777,ResNet10_512_0.2_full.pth
