,xml,x,y,defocus,JPG,atlas_path,mic_path,scale,angle,offset_x,offset_y,model,score
0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212083_15212085_20250815_125847.xml,359.740516569983,439.8290906875148,-2.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212083_15212085_20250815_125847.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7126011252403259
1,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212088_15212090_20250815_125859.xml,361.32216000757717,438.815162047043,-2.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212088_15212090_20250815_125859.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7916914820671082
2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212093_15212095_20250815_125911.xml,358.61935705186096,438.44285846194447,-2.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212093_15212095_20250815_125911.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.5571967959403992
3,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212098_15212100_20250815_125923.xml,361.0689717361014,441.2891288670278,-2.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212098_15212100_20250815_125923.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7569407224655151
4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212113_15212115_20250815_125835.xml,358.4349520725551,440.99097090056836,-2.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221516_Data_15212113_15212115_20250815_125835.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7671812176704407
5,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212083_15212085_20250815_130055.xml,345.6538645808416,438.6279677039138,-2.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212083_15212085_20250815_130055.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.6515921950340271
6,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212088_15212090_20250815_130106.xml,347.23550798791644,437.61403904057806,-2.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212088_15212090_20250815_130106.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7446222901344299
7,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212093_15212095_20250815_130118.xml,344.5327050322003,437.24173545547956,-2.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212093_15212095_20250815_130118.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7449896931648254
8,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212098_15212100_20250815_130130.xml,346.9823197164407,440.0880058605629,-2.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212098_15212100_20250815_130130.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7343158721923828
9,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212113_15212115_20250815_130043.xml,344.3483001206918,439.7898479250005,-2.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221520_Data_15212113_15212115_20250815_130043.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7541481256484985
10,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212083_15212085_20250815_130233.xml,344.99865619927596,445.732685113698,-2.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212083_15212085_20250815_130233.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7105856537818909
11,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212088_15212090_20250815_130245.xml,346.5802995677976,444.71875649004323,-2.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212088_15212090_20250815_130245.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.695164144039154
12,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212093_15212095_20250815_130257.xml,343.87749661208136,444.34645290494467,-2.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212093_15212095_20250815_130257.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7936513423919678
13,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212098_15212100_20250815_130309.xml,346.32711132721886,447.19272324223067,-2.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212098_15212100_20250815_130309.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.8151494860649109
14,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212113_15212115_20250815_130222.xml,343.6930917623671,446.8945652388709,-2.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221521_Data_15212113_15212115_20250815_130222.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7559511065483093
15,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212083_15212085_20250815_130412.xml,352.03488910564994,446.28639007513453,-1.8,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212083_15212085_20250815_130412.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7344961762428284
16,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212088_15212090_20250815_130424.xml,353.61653255220153,445.2724614374655,-1.8,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212088_15212090_20250815_130424.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.757448136806488
17,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212093_15212095_20250815_130436.xml,350.9137295964853,444.900157852367,-1.8,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212093_15212095_20250815_130436.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7325013279914856
18,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212098_15212100_20250815_130447.xml,353.36334428072576,447.74642825745036,-1.8,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212098_15212100_20250815_130447.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7037661671638489
19,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212113_15212115_20250815_130401.xml,350.72932461717954,447.448270290991,-1.8,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221522_Data_15212113_15212115_20250815_130401.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7743562459945679
20,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212083_15212085_20250815_130604.xml,359.0683198486274,446.94635079187236,-1.5999999999999999,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212083_15212085_20250815_130604.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7056107521057129
21,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212088_15212090_20250815_130616.xml,360.64996328616905,445.9324221065995,-1.5999999999999999,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212088_15212090_20250815_130616.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7562443614006042
22,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212093_15212095_20250815_130628.xml,357.9471602995558,445.56011858929844,-1.5999999999999999,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212093_15212095_20250815_130628.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7435156106948853
23,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212098_15212100_20250815_130639.xml,360.3967750146933,448.40638892658444,-1.5999999999999999,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212098_15212100_20250815_130639.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7824975848197937
24,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212113_15212115_20250815_130552.xml,357.76275541894444,448.108230991022,-1.5999999999999999,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221523_Data_15212113_15212115_20250815_130552.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7547052502632141
25,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212083_15212085_20250815_130742.xml,366.1285788706423,447.57694461890634,-1.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212083_15212085_20250815_130742.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7291222810745239
26,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212088_15212090_20250815_130754.xml,367.71022231590814,446.5630159166841,-1.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212088_15212090_20250815_130754.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7652825713157654
27,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212093_15212095_20250815_130805.xml,365.0074193292949,446.190712399383,-1.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212093_15212095_20250815_130805.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7586039900779724
28,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212098_15212100_20250815_130817.xml,367.45703401353535,449.0369828044664,-1.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212098_15212100_20250815_130817.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7435570955276489
29,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212113_15212115_20250815_130730.xml,364.8230144486835,448.73882480110666,-1.4,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221524_Data_15212113_15212115_20250815_130730.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7309920191764832
30,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212083_15212085_20250815_130919.xml,366.8080861230719,440.4908643922777,-1.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212083_15212085_20250815_130919.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7478590607643127
31,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212088_15212090_20250815_130931.xml,368.38972954570033,439.47693578464526,-1.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212088_15212090_20250815_130931.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7518600821495056
32,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212093_15212095_20250815_130943.xml,365.6869265899841,439.10463219954676,-1.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212093_15212095_20250815_130943.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7320967316627502
33,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212098_15212100_20250815_130954.xml,368.1365413051216,441.9509025368327,-1.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212098_15212100_20250815_130954.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7695087194442749
34,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212113_15212115_20250815_130907.xml,365.5025216724724,441.65274450257584,-1.2,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221525_Data_15212113_15212115_20250815_130907.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7437922954559326
35,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212083_15212085_20250815_131122.xml,367.4671640940192,433.40801604466935,-1.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212083_15212085_20250815_131122.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7581353783607483
36,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212088_15212090_20250815_131134.xml,369.04880747864536,432.3940874305927,-1.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212088_15212090_20250815_131134.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7593063712120056
37,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212093_15212095_20250815_131145.xml,366.3460045229292,432.02178384549416,-1.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212093_15212095_20250815_131145.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.8637869954109192
38,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212098_15212100_20250815_131157.xml,368.79561923806665,434.86805418278016,-1.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212098_15212100_20250815_131157.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7385907769203186
39,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212113_15212115_20250815_131110.xml,366.1615996732148,434.56989617942037,-1.0,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1/2025-08-15_ACS_AcsF_607_1/Images-Disc1/GridSquare_15207539/Data/FoilHole_15221526_Data_15212113_15212115_20250815_131110.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/AcsF/2025-08-15_ACS_AcsF_607_1,910.0,84.5,0.0,0.0,ResNet12_256_0.5_krios.pth,0.7285242080688477
